"","symbol","recommend","url","year","month","day"
"330","GERN",FALSE,"http://finance.yahoo.com/q?s=GERN","2010","08","16"
"331","MHS",TRUE,"http://finance.yahoo.com/q?s=MHS","2010","08","17"
"332","HPQ",FALSE,"http://finance.yahoo.com/q?s=HPQ","2010","08","17"
"333","ERTS",TRUE,"http://finance.yahoo.com/q?s=ERTS","2010","08","17"
"334","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","08","17"
"335","THC",FALSE,"http://finance.yahoo.com/q?s=THC","2010","08","17"
"336","CSCO",TRUE,"http://finance.yahoo.com/q?s=CSCO","2010","08","17"
"337","POT",TRUE,"http://finance.yahoo.com/q?s=POT","2010","08","17"
"338","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","08","18"
"339","CSCO",TRUE,"http://finance.yahoo.com/q?s=CSCO","2010","08","18"
"340","DGI",TRUE,"http://finance.yahoo.com/q/pr?s=DGI","2010","08","18"
"341","GEOY",FALSE,"http://finance.yahoo.com/q?s=GEOY","2010","08","18"
"342","armh",TRUE,"http://finance.yahoo.com/q?s=armh","2010","08","18"
"343","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","08","18"
"344","SNDK",TRUE,"http://finance.yahoo.com/q?s=SNDK","2010","08","18"
"345","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","08","18"
"346","SWKS",TRUE,"http://finance.yahoo.com/q/pr?s=SWKS","2010","08","18"
"347","TEL",FALSE,"http://finance.yahoo.com/q?s=TEL","2010","08","18"
"348","SAY",FALSE,"http://finance.yahoo.com/q?s=SAY","2010","08","18"
"349","CTSH",TRUE,"http://finance.yahoo.com/q?s=CTSH","2010","08","18"
"350","TNH",FALSE,"http://finance.yahoo.com/q/pr?s=TNH","2010","08","18"
"351","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","08","18"
"352","APC",FALSE,"http://finance.yahoo.com/q?s=APC","2010","08","18"
"353","SKX",TRUE,"http://finance.yahoo.com/q/pr?s=SKX","2010","08","18"
"354","NKE",TRUE,"http://finance.yahoo.com/q?s=NKE","2010","08","18"
"355","DSW",TRUE,"http://finance.yahoo.com/q?s=DSW","2010","08","18"
"356","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","08","19"
"357","RBCN",TRUE,"http://finance.yahoo.com/q/pr?s=RBCN","2010","08","19"
"358","FOSL",TRUE,"http://finance.yahoo.com/q/pr?s=FOSL","2010","08","19"
"359","BEXP",FALSE,"http://finance.yahoo.com/q/pr?s=BEXP","2010","08","19"
"360","CVX",TRUE,"http://finance.yahoo.com/q?s=CVX","2010","08","19"
"361","CHK-PD",TRUE,"http://finance.yahoo.com/q/pr?s=CHK-PD","2010","08","19"
"362","HIG",FALSE,"http://finance.yahoo.com/q/pr?s=HIG","2010","08","19"
"363","TRV",TRUE,"http://finance.yahoo.com/q?s=TRV","2010","08","19"
"364","PRU",TRUE,"http://finance.yahoo.com/q?s=PRU","2010","08","19"
"365","SD",FALSE,"http://finance.yahoo.com/q/pr?s=SD","2010","08","19"
"366","MED",FALSE,"http://finance.yahoo.com/q?s=MED","2010","08","19"
"367","WTW",TRUE,"http://finance.yahoo.com/q?s=WTW","2010","08","19"
"368","HOT",TRUE,"http://finance.yahoo.com/q/pr?s=HOT","2010","08","19"
"369","YHOO",TRUE,"http://finance.yahoo.com/q/pr?s=YHOO","2010","08","19"
"370","JCP",FALSE,"http://finance.yahoo.com/q?s=JCP","2010","08","19"
"371","HD",TRUE,"http://finance.yahoo.com/q?s=HD","2010","08","19"
"372","TGT",FALSE,"http://finance.yahoo.com/q?s=TGT","2010","08","19"
"373","URBN",TRUE,"http://finance.yahoo.com/q/pr?s=URBN","2010","08","19"
"374","STRA",FALSE,"http://finance.yahoo.com/q?s=STRA","2010","08","19"
"375","PEP",TRUE,"http://finance.yahoo.com/q?s=PEP","2010","08","19"
"376","MRX",TRUE,"http://finance.yahoo.com/q?s=MRX","2010","08","19"
"377","MHS",TRUE,"http://finance.yahoo.com/q?s=MHS","2010","08","23"
"378","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","08","23"
"379","LVS",TRUE,"http://finance.yahoo.com/q/pr?s=LVS","2010","08","23"
"380","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","08","23"
"381","ESRX",TRUE,"http://finance.yahoo.com/q?s=ESRX","2010","08","23"
"382","MHS",TRUE,"http://finance.yahoo.com/q?s=MHS","2010","08","23"
"383","REXX",FALSE,"http://finance.yahoo.com/q?s=REXX","2010","08","23"
"384","CVX",TRUE,"http://finance.yahoo.com/q?s=CVX","2010","08","23"
"385","RLD",FALSE,"http://finance.yahoo.com/q?s=RLD","2010","08","23"
"386","VOD",TRUE,"http://finance.yahoo.com/q?s=VOD","2010","08","23"
"387","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","08","23"
"388","ITRI",FALSE,"http://finance.yahoo.com/q?s=ITRI","2010","08","23"
"389","CLNE",TRUE,"http://finance.yahoo.com/q/pr?s=CLNE","2010","08","23"
"390","BHI",FALSE,"http://finance.yahoo.com/q/pr?s=BHI","2010","08","23"
"391","WFT",TRUE,"http://finance.yahoo.com/q/pr?s=WFT","2010","08","23"
"392","LVS",TRUE,"http://finance.yahoo.com/q/pr?s=LVS","2010","08","24"
"393","RIMM",FALSE,"http://finance.yahoo.com/q?s=RIMM","2010","08","24"
"394","WAG",FALSE,"http://finance.yahoo.com/q?s=WAG","2010","08","24"
"395","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","08","24"
"396","F-PS",TRUE,"http://finance.yahoo.com/q?s=F-PS","2010","08","24"
"397","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","08","24"
"398","FNFG",TRUE,"http://finance.yahoo.com/q/pr?s=FNFG","2010","08","24"
"399","PPO",TRUE,"http://finance.yahoo.com/q?s=PPO","2010","08","25"
"400","LAZ",TRUE,"http://finance.yahoo.com/q?s=LAZ","2010","08","25"
"401","BP",FALSE,"http://finance.yahoo.com/q/pr?s=BP","2010","08","25"
"402","TOT",TRUE,"http://finance.yahoo.com/q?s=TOT","2010","08","25"
"403","TIBX",TRUE,"http://finance.yahoo.com/q/pr?s=TIBX","2010","08","25"
"404","JCG",TRUE,"http://finance.yahoo.com/q?s=JCG","2010","08","25"
"405","AEO",FALSE,"http://finance.yahoo.com/q?s=AEO","2010","08","25"
"406","SOL",FALSE,"http://finance.yahoo.com/q/pr?s=SOL","2010","08","25"
"407","DRYS",FALSE,"http://finance.yahoo.com/q?s=DRYS","2010","08","25"
"408","DSX",TRUE,"http://finance.yahoo.com/q?s=DSX","2010","08","25"
"409","ISRG",FALSE,"http://finance.yahoo.com/q?s=ISRG","2010","08","25"
"4101","HAIN",TRUE,"http://finance.yahoo.com/q?s=HAIN","2010","08","26"
"4111","ISRG",TRUE,"http://finance.yahoo.com/q?s=ISRG","2010","08","26"
"4121","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","08","26"
"413","MELI",TRUE,"http://finance.yahoo.com/q?s=MELI","2010","08","26"
"414","CIB",FALSE,"http://finance.yahoo.com/q/pr?s=CIB","2010","08","26"
"415","COST",TRUE,"http://finance.yahoo.com/q?s=COST","2010","08","26"
"416","GPRE",TRUE,"http://finance.yahoo.com/q?s=GPRE","2010","08","26"
"417","GLD",TRUE,"http://finance.yahoo.com/q?s=GLD","2010","09","07"
"418","SLV",TRUE,"http://finance.yahoo.com/q/pr?s=SLV","2010","09","07"
"419","PVH",TRUE,"http://finance.yahoo.com/q?s=PVH","2010","09","07"
"420","SNDK",FALSE,"http://finance.yahoo.com/q?s=SNDK","2010","09","07"
"421","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","09","07"
"422","WM",TRUE,"http://finance.yahoo.com/q/pr?s=WM","2010","09","07"
"423","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","09","07"
"424","PNRA",TRUE,"http://finance.yahoo.com/q/pr?s=PNRA","2010","09","07"
"425","CMG",TRUE,"http://finance.yahoo.com/q?s=CMG","2010","09","07"
"426","NTAP",TRUE,"http://finance.yahoo.com/q/pr?s=NTAP","2010","09","07"
"427","COP",TRUE,"http://finance.yahoo.com/q?s=COP","2010","09","08"
"428","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","09","08"
"429","BRK-A",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-A","2010","09","08"
"430","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","09","08"
"431","MHS",TRUE,"http://finance.yahoo.com/q?s=MHS","2010","09","08"
"432","TEVA",TRUE,"http://finance.yahoo.com/q/pr?s=TEVA","2010","09","08"
"433","GLD",TRUE,"http://finance.yahoo.com/q?s=GLD","2010","09","08"
"434","SLV",TRUE,"http://finance.yahoo.com/q/pr?s=SLV","2010","09","08"
"435","GIS",TRUE,"http://finance.yahoo.com/q/pr?s=GIS","2010","09","08"
"436","NRGY",TRUE,"http://finance.yahoo.com/q/pr?s=NRGY","2010","09","08"
"126","LULU",FALSE,"http://finance.yahoo.com/q?s=LULU","2010","09","08"
"221","NKE",TRUE,"http://finance.yahoo.com/q?s=NKE","2010","09","08"
"3100","RRC",TRUE,"http://finance.yahoo.com/q?s=RRC","2010","09","08"
"437","NRGY",TRUE,"http://finance.yahoo.com/q/pr?s=NRGY","2010","09","08"
"513","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","09","08"
"711","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","09","08"
"811","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","09","08"
"444","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","09","08"
"445","GM",TRUE,"http://finance.yahoo.com/q?s=GM","2010","09","08"
"446","F-PS",TRUE,"http://finance.yahoo.com/q?s=F-PS","2010","09","08"
"447","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","09","08"
"448","FCX",TRUE,"http://finance.yahoo.com/q?s=FCX","2010","09","08"
"449","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","09","08"
"450","CGNX",TRUE,"http://finance.yahoo.com/q/pr?s=CGNX","2010","09","10"
"451","LINE",TRUE,"http://finance.yahoo.com/q/pr?s=LINE","2010","09","10"
"452","RTN",FALSE,"http://finance.yahoo.com/q?s=RTN","2010","09","10"
"453","GD",FALSE,"http://finance.yahoo.com/q?s=GD","2010","09","10"
"454","NOC",FALSE,"http://finance.yahoo.com/q?s=NOC","2010","09","10"
"455","LMT",FALSE,"http://finance.yahoo.com/q?s=LMT","2010","09","10"
"456","GILD",TRUE,"http://finance.yahoo.com/q/pr?s=GILD","2010","09","10"
"457","YZC",FALSE,"http://finance.yahoo.com/q?s=YZC","2010","09","10"
"458","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","09","10"
"459","BTU",TRUE,"http://finance.yahoo.com/q?s=BTU","2010","09","10"
"460","WFC",FALSE,"http://finance.yahoo.com/q?s=WFC","2010","09","10"
"461","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","09","10"
"462","ARG",TRUE,"http://finance.yahoo.com/q/pr?s=ARG","2010","09","13"
"463","CAT",TRUE,"http://finance.yahoo.com/q?s=CAT","2010","09","13"
"464","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","09","13"
"465","ARNA",TRUE,"http://finance.yahoo.com/q/pr?s=ARNA","2010","09","13"
"466","FE",TRUE,"http://finance.yahoo.com/q/pr?s=FE","2010","09","13"
"467","SYK",TRUE,"http://finance.yahoo.com/q?s=SYK","2010","09","13"
"468","UA",TRUE,"http://finance.yahoo.com/q?s=UA","2010","09","13"
"469","LULU",TRUE,"http://finance.yahoo.com/q?s=LULU","2010","09","13"
"470","DKS",TRUE,"http://finance.yahoo.com/q/pr?s=DKS","2010","09","13"
"471","LTD",TRUE,"http://finance.yahoo.com/q?s=LTD","2010","09","13"
"472","PBCT",TRUE,"http://finance.yahoo.com/q/pr?s=PBCT","2010","09","13"
"473","NAL",TRUE,"http://finance.yahoo.com/q?s=NAL","2010","09","13"
"474","HCBK",TRUE,"http://finance.yahoo.com/q?s=HCBK","2010","09","13"
"475","CLNE",FALSE,"http://finance.yahoo.com/q/pr?s=CLNE","2010","09","13"
"476","CHK",TRUE,"http://finance.yahoo.com/q/pr?s=CHK","2010","09","13"
"477","WHR",TRUE,"http://finance.yahoo.com/q/pr?s=WHR","2010","09","13"
"478","INTC",FALSE,"http://finance.yahoo.com/q?s=INTC","2010","09","13"
"479","KO",TRUE,"http://finance.yahoo.com/q?s=KO","2010","09","13"
"480","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","09","13"
"481","ETP",TRUE,"http://finance.yahoo.com/q/pr?s=ETP","2010","09","13"
"482","WMT",TRUE,"http://finance.yahoo.com/q?s=WMT","2010","09","13"
"483","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","09","14"
"484","SMH",TRUE,"http://finance.yahoo.com/q/pr?s=SMH","2010","09","14"
"485","HON",TRUE,"http://finance.yahoo.com/q?s=HON","2010","09","14"
"486","SKX",TRUE,"http://finance.yahoo.com/q/pr?s=SKX","2010","09","14"
"487","ADBE",TRUE,"http://finance.yahoo.com/q/pr?s=ADBE","2010","09","14"
"488","GBCI",TRUE,"http://finance.yahoo.com/q?s=GBCI","2010","09","14"
"489","WTI",FALSE,"http://finance.yahoo.com/q/pr?s=WTI","2010","09","14"
"490","COP",TRUE,"http://finance.yahoo.com/q?s=COP","2010","09","14"
"491","IGT",FALSE,"http://finance.yahoo.com/q?s=IGT","2010","09","14"
"492","WMS",TRUE,"http://finance.yahoo.com/q/pr?s=WMS","2010","09","14"
"493","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","09","14"
"494","BUCY",TRUE,"http://finance.yahoo.com/q?s=BUCY","2010","09","15"
"495","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","09","15"
"496","BSX",FALSE,"http://finance.yahoo.com/q?s=BSX","2010","09","15"
"497","BCR",TRUE,"http://finance.yahoo.com/q?s=BCR","2010","09","15"
"498","BAX",TRUE,"http://finance.yahoo.com/q?s=BAX","2010","09","15"
"499","MCK",TRUE,"http://finance.yahoo.com/q/pr?s=MCK","2010","09","15"
"500","ABC",TRUE,"http://finance.yahoo.com/q/pr?s=ABC","2010","09","15"
"501","NVO",TRUE,"http://finance.yahoo.com/q/pr?s=NVO","2010","09","15"
"502","GSK",TRUE,"http://finance.yahoo.com/q/pr?s=GSK","2010","09","15"
"503","MAT",FALSE,"http://finance.yahoo.com/q/pr?s=MAT","2010","09","15"
"504","HAS",TRUE,"http://finance.yahoo.com/q?s=HAS","2010","09","15"
"505","NFLX",FALSE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","09","15"
"506","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","09","15"
"507","VOD",TRUE,"http://finance.yahoo.com/q?s=VOD","2010","09","15"
"508","USG",FALSE,"http://finance.yahoo.com/q/pr?s=USG","2010","09","15"
"509","BRK-B",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-B","2010","09","15"
"5101","MMM",TRUE,"http://finance.yahoo.com/q/pr?s=MMM","2010","09","16"
"5111","EMR",TRUE,"http://finance.yahoo.com/q/pr?s=EMR","2010","09","16"
"5121","DECK",TRUE,"http://finance.yahoo.com/q/pr?s=DECK","2010","09","16"
"127","HNZ",TRUE,"http://finance.yahoo.com/q?s=HNZ","2010","09","16"
"222","BMY",TRUE,"http://finance.yahoo.com/q?s=BMY","2010","09","16"
"3101","JNJ",FALSE,"http://finance.yahoo.com/q?s=JNJ","2010","09","16"
"514","NANO",TRUE,"http://finance.yahoo.com/q/pr?s=NANO","2010","09","16"
"612","EK",FALSE,"http://finance.yahoo.com/q?s=EK","2010","09","16"
"712","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","09","16"
"812","NAT",TRUE,"http://finance.yahoo.com/q?s=NAT","2010","09","16"
"520","FMC",TRUE,"http://finance.yahoo.com/q/pr?s=FMC","2010","09","16"
"521","JEF",TRUE,"http://finance.yahoo.com/q/pr?s=JEF","2010","09","17"
"522","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","09","17"
"523","PPG",TRUE,"http://finance.yahoo.com/q/pr?s=PPG","2010","09","17"
"524","FDX",TRUE,"http://finance.yahoo.com/q/pr?s=FDX","2010","09","17"
"525","UPS",TRUE,"http://finance.yahoo.com/q?s=UPS","2010","09","17"
"526","ENR",TRUE,"http://finance.yahoo.com/q/pr?s=ENR","2010","09","17"
"527","WIN",TRUE,"http://finance.yahoo.com/q?s=WIN","2010","09","17"
"528","FTR",TRUE,"http://finance.yahoo.com/q?s=FTR","2010","09","17"
"529","CTL",TRUE,"http://finance.yahoo.com/q/pr?s=CTL","2010","09","17"
"530","CIM",FALSE,"http://finance.yahoo.com/q?s=CIM","2010","09","17"
"531","WIN",TRUE,"http://finance.yahoo.com/q?s=WIN","2010","09","17"
"532","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","09","17"
"533","MO",TRUE,"http://finance.yahoo.com/q?s=MO","2010","09","17"
"534","ISRG",TRUE,"http://finance.yahoo.com/q?s=ISRG","2010","09","17"
"535","HPQ",FALSE,"http://finance.yahoo.com/q?s=HPQ","2010","09","17"
"536","V",FALSE,"http://finance.yahoo.com/q?s=V","2010","09","17"
"170","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","09","17"
"223","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","09","17"
"3102","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","09","17"
"515","HOG",FALSE,"http://finance.yahoo.com/q?s=HOG","2010","09","17"
"613","NUE",TRUE,"http://finance.yahoo.com/q/pr?s=NUE","2010","09","17"
"713","HD",TRUE,"http://finance.yahoo.com/q?s=HD","2010","09","17"
"543","NICE",TRUE,"http://finance.yahoo.com/q/pr?s=NICE","2010","09","20"
"544","FTNT",TRUE,"http://finance.yahoo.com/q/pr?s=FTNT","2010","09","20"
"545","VRNT",TRUE,"http://finance.yahoo.com/q/pr?s=VRNT","2010","09","20"
"546","RDWR",TRUE,"http://finance.yahoo.com/q/pr?s=RDWR","2010","09","20"
"547","KBR",TRUE,"http://finance.yahoo.com/q?s=KBR","2010","09","20"
"548","AONE",TRUE,"http://finance.yahoo.com/q/pr?s=AONE","2010","09","20"
"549","OC",TRUE,"http://finance.yahoo.com/q/pr?s=OC","2010","09","20"
"550","WFC",FALSE,"http://finance.yahoo.com/q?s=WFC","2010","09","20"
"551","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","09","20"
"552","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","09","20"
"553","LLL",FALSE,"http://finance.yahoo.com/q?s=LLL","2010","09","20"
"554","GD",TRUE,"http://finance.yahoo.com/q?s=GD","2010","09","20"
"1100","CVX",TRUE,"http://finance.yahoo.com/q?s=CVX","2010","09","20"
"224","ORCL",TRUE,"http://finance.yahoo.com/q?s=ORCL","2010","09","20"
"3103","JDSU",FALSE,"http://finance.yahoo.com/q?s=JDSU","2010","09","20"
"516","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","09","20"
"614","UPL",FALSE,"http://finance.yahoo.com/q?s=UPL","2010","09","20"
"714","CHK",TRUE,"http://finance.yahoo.com/q/pr?s=CHK","2010","09","20"
"911","BP",FALSE,"http://finance.yahoo.com/q/pr?s=BP","2010","09","20"
"1011","COP",TRUE,"http://finance.yahoo.com/q?s=COP","2010","09","20"
"1210","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","09","20"
"564","CLGX",TRUE,"http://finance.yahoo.com/q?s=CLGX","2010","09","21"
"565","CAT",TRUE,"http://finance.yahoo.com/q?s=CAT","2010","09","21"
"566","PBR",FALSE,"http://finance.yahoo.com/q?s=PBR","2010","09","21"
"567","JDSU",FALSE,"http://finance.yahoo.com/q?s=JDSU","2010","09","21"
"568","DVN",TRUE,"http://finance.yahoo.com/q?s=DVN","2010","09","21"
"569","NRGY",TRUE,"http://finance.yahoo.com/q/pr?s=NRGY","2010","09","21"
"570","CHK",TRUE,"http://finance.yahoo.com/q/pr?s=CHK","2010","09","21"
"571","MR",FALSE,"http://finance.yahoo.com/q?s=MR","2010","09","21"
"572","ABT",TRUE,"http://finance.yahoo.com/q?s=ABT","2010","09","21"
"573","NTAP",TRUE,"http://finance.yahoo.com/q/pr?s=NTAP","2010","09","21"
"574","EMC",TRUE,"http://finance.yahoo.com/q?s=EMC","2010","09","21"
"575","VMW",TRUE,"http://finance.yahoo.com/q?s=VMW","2010","09","21"
"576","PLL",TRUE,"http://finance.yahoo.com/q/pr?s=PLL","2010","09","21"
"1116","JWN",TRUE,"http://finance.yahoo.com/q?s=JWN","2010","04","05"
"2100","COST",TRUE,"http://finance.yahoo.com/q?s=COST","2010","04","05"
"3104","ROST",TRUE,"http://finance.yahoo.com/q/pr?s=ROST","2010","04","05"
"4100","NDN",TRUE,"http://finance.yahoo.com/q?s=NDN","2010","04","05"
"519","PVH",TRUE,"http://finance.yahoo.com/q?s=PVH","2010","04","05"
"6100","MGM",FALSE,"http://finance.yahoo.com/q/pr?s=MGM","2010","04","05"
"7103","LVS",FALSE,"http://finance.yahoo.com/q/pr?s=LVS","2010","04","05"
"835","WYNN",TRUE,"http://finance.yahoo.com/q/pr?s=WYNN","2010","04","05"
"921","PCS",TRUE,"http://finance.yahoo.com/q?s=PCS","2010","04","05"
"1016","ACOM",TRUE,"http://finance.yahoo.com/q?s=ACOM","2010","04","05"
"1117","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","04","05"
"1214","OC",TRUE,"http://finance.yahoo.com/q/pr?s=OC","2010","04","05"
"1311","FITB",TRUE,"http://finance.yahoo.com/q/pr?s=FITB","2010","04","05"
"1410","RF",TRUE,"http://finance.yahoo.com/q/pr?s=RF","2010","04","05"
"1510","PNC",TRUE,"http://finance.yahoo.com/q/pr?s=PNC","2010","04","05"
"1610","BBT",TRUE,"http://finance.yahoo.com/q/pr?s=BBT","2010","04","05"
"1710","HBAN",TRUE,"http://finance.yahoo.com/q/pr?s=HBAN","2010","04","05"
"1810","ZION",TRUE,"http://finance.yahoo.com/q/pr?s=ZION","2010","04","05"
"1910","CMA",TRUE,"http://finance.yahoo.com/q/pr?s=CMA","2010","04","05"
"2010","DD",TRUE,"http://finance.yahoo.com/q?s=DD","2010","04","05"
"2110","HAL",TRUE,"http://finance.yahoo.com/q?s=HAL","2010","04","05"
"2210","cagc",TRUE,"http://finance.yahoo.com/q?s=cagc","2010","04","05"
"2310","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","04","05"
"2410","SPF",TRUE,"http://finance.yahoo.com/q/pr?s=SPF","2010","04","06"
"2510","TGI",TRUE,"http://finance.yahoo.com/q/pr?s=TGI","2010","04","06"
"2610","RIMM",TRUE,"http://finance.yahoo.com/q?s=RIMM","2010","04","06"
"2710","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","04","06"
"2810","EMC",TRUE,"http://finance.yahoo.com/q?s=EMC","2010","04","06"
"2910","F",TRUE,"http://finance.yahoo.com/q?s=F","2010","04","06"
"3010","crzo",TRUE,"http://finance.yahoo.com/q?s=crzo","2010","04","06"
"3110","JNPR",TRUE,"http://finance.yahoo.com/q?s=JNPR","2010","04","06"
"3210","CIEN",TRUE,"http://finance.yahoo.com/q?s=CIEN","2010","04","06"
"3310","T",TRUE,"http://finance.yahoo.com/q?s=T","2010","04","06"
"3410","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","04","06"
"3510","HAIN",TRUE,"http://finance.yahoo.com/q?s=HAIN","2010","04","06"
"3610","SMG",TRUE,"http://finance.yahoo.com/q?s=SMG","2010","04","07"
"3710","IP",TRUE,"http://finance.yahoo.com/q/pr?s=IP","2010","04","07"
"3810","MU",TRUE,"http://finance.yahoo.com/q?s=MU","2010","04","07"
"3910","AMD",TRUE,"http://finance.yahoo.com/q?s=AMD","2010","04","07"
"4010","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","04","07"
"4110","CYN",TRUE,"http://finance.yahoo.com/q/pr?s=CYN","2010","04","07"
"4210","CVBF",TRUE,"http://finance.yahoo.com/q?s=CVBF","2010","04","07"
"4310","USB",TRUE,"http://finance.yahoo.com/q?s=USB","2010","04","07"
"4410","WFC",TRUE,"http://finance.yahoo.com/q?s=WFC","2010","04","07"
"4510","TEVA",TRUE,"http://finance.yahoo.com/q/pr?s=TEVA","2010","04","07"
"11010","CBI",FALSE,"http://finance.yahoo.com/q/pr?s=CBI","2010","04","07"
"2102","FLR",TRUE,"http://finance.yahoo.com/q?s=FLR","2010","04","07"
"3105","JEC",TRUE,"http://finance.yahoo.com/q?s=JEC","2010","04","07"
"4610","CPWR",FALSE,"http://finance.yahoo.com/q/pr?s=CPWR","2010","04","07"
"5110","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","04","07"
"6110","MON",FALSE,"http://finance.yahoo.com/q?s=MON","2010","04","07"
"7110","EBIX",FALSE,"http://finance.yahoo.com/q/pr?s=EBIX","2010","04","07"
"8110","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","04","07"
"1017","RSG",TRUE,"http://finance.yahoo.com/q/pr?s=RSG","2010","04","07"
"1118","WM",TRUE,"http://finance.yahoo.com/q/pr?s=WM","2010","04","07"
"1215","FLEX",TRUE,"http://finance.yahoo.com/q?s=FLEX","2010","04","07"
"1312","CLS",TRUE,"http://finance.yahoo.com/q/pr?s=CLS","2010","04","07"
"1412","JBL",TRUE,"http://finance.yahoo.com/q/pr?s=JBL","2010","04","07"
"1512","TLAB",TRUE,"http://finance.yahoo.com/q/pr?s=TLAB","2010","04","07"
"1612","ADCT",TRUE,"http://finance.yahoo.com/q?s=ADCT","2010","04","07"
"1712","CDNS",TRUE,"http://finance.yahoo.com/q?s=CDNS","2010","04","07"
"1812","POT",FALSE,"http://finance.yahoo.com/q?s=POT","2010","04","07"
"1912","DE",TRUE,"http://finance.yahoo.com/q?s=DE","2010","04","07"
"6410","IMGN",TRUE,"http://finance.yahoo.com/q/pr?s=IMGN","2010","04","15"
"6510","PSUN",FALSE,"http://finance.yahoo.com/q/pr?s=PSUN","2010","04","15"
"6610","HOTT",TRUE,"http://finance.yahoo.com/q?s=HOTT","2010","04","15"
"6710","SD",FALSE,"http://finance.yahoo.com/q/pr?s=SD","2010","04","15"
"6810","AXP",FALSE,"http://finance.yahoo.com/q/pr?s=AXP","2010","04","15"
"6910","V",TRUE,"http://finance.yahoo.com/q?s=V","2010","04","15"
"7010","JPM",TRUE,"http://finance.yahoo.com/q?s=JPM","2010","04","15"
"7112","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","04","15"
"7210","ORA",TRUE,"http://finance.yahoo.com/q/pr?s=ORA","2010","04","15"
"7310","GT",FALSE,"http://finance.yahoo.com/q/pr?s=GT","2010","04","15"
"7410","BRK-B",TRUE,"http://finance.yahoo.com/q/pr?s=BRK-B","2010","04","15"
"7510","CVE",TRUE,"http://finance.yahoo.com/q/pr?s=CVE","2010","04","15"
"7610","ECA",TRUE,"http://finance.yahoo.com/q/pr?s=ECA","2010","04","15"
"7710","BMY",TRUE,"http://finance.yahoo.com/q?s=BMY","2010","04","15"
"7810","FWLT",FALSE,"http://finance.yahoo.com/q?s=FWLT","2010","04","15"
"7910","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","04","15"
