Id,latitude,longitude,descRegion,descCountry,descAdmin1,descLocality,descQuality,observationDate,obsdate_amer,reportDate,status,descDisease,descDiseaseType,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,sumVaccinated
157788,30.01806,31.1411,Africa,Egypt,Al Jizah (giza),manshet el bakary,Centroid Locality,04/01/2011,4-Jan-2011,05/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,70,,70,,
157771,30.665,31.2353,Africa,Egypt,Al Gharbiyah (gharbia),Farses,Centroid Locality,04/01/2011,4-Jan-2011,05/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,25,,25,,
157773,30.85944,31.3997,Africa,Egypt,Al Daqahliyah (dakahlia),Tanboul el kobra,Centroid Locality,04/01/2011,4-Jan-2011,05/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,25,,25,,
157779,30.27026,31.2598,Africa,Egypt,Al Qalyubiyah (kalyoubia),Tahla,Centroid Admin1,04/01/2011,4-Jan-2011,05/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,9500,,9500,,
157780,30.38333,31.1142,Africa,Egypt,Al Minufiyah (menoufia),Degwy,Centroid Locality,04/01/2011,4-Jan-2011,05/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,20,,20,,
157790,29.85,31.2667,Africa,Egypt,Al Jizah (giza),Abo ragwan kebly,Centroid Locality,04/01/2011,4-Jan-2011,05/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,49,,49,,
157786,30.2975,30.9688,Africa,Egypt,Al Minufiyah (menoufia),ezbet el basha,Centroid Locality,05/01/2011,5-Jan-2011,06/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,5,,5,,
157784,30.27639,31.0625,Africa,Egypt,Al Minufiyah (menoufia),Geris,Centroid Locality,05/01/2011,5-Jan-2011,06/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,30,,30,,
157796,27.65,30.8667,Africa,Egypt,Al Minya (menia),elhasyba,Centroid Locality,05/01/2011,5-Jan-2011,06/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,23,,23,,
157772,30.95472,30.9264,Africa,Egypt,Al Gharbiyah (gharbia),Mahalet Sad,Centroid Locality,05/01/2011,5-Jan-2011,06/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,25,,25,,
157783,30.2475,31.2044,Africa,Egypt,Al Qalyubiyah (kalyoubia),Sindeon,Centroid Locality,05/01/2011,5-Jan-2011,06/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,10,,10,,
157776,30.94444,31.5278,Africa,Egypt,Al Daqahliyah (dakahlia),Temai el amdid,Centroid Locality,06/01/2011,6-Jan-2011,07/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,13,,13,,
157797,30.41417,31.39,Africa,Egypt,Ash Sharqiyah (sharkia),kafr ibrash,Centroid Locality,06/01/2011,6-Jan-2011,07/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,35,,35,,
157775,31.08435,31.5522,Africa,Egypt,Al Daqahliyah (dakahlia),El beda,Centroid Admin1,06/01/2011,6-Jan-2011,07/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,70,,70,,
157792,29.44217,30.832,Africa,Egypt,Al Fayyum (fayoum),ahmed shawky st,Centroid Locality,07/01/2011,7-Jan-2011,08/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,82,,82,,
157793,29.33139,31.1375,Africa,Egypt,Beni Suwayf (beni-suef),ezbet radi,Centroid Locality,07/01/2011,7-Jan-2011,08/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,60,,60,,
157767,28.8467408469,29.5400624265,Africa,Egypt,Al Jizah (giza),Al Jizah (giza),Centroid Admin1,08/01/2011,8-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5N1,Human,,,,,,
157781,30.49083,31.2314,Africa,Egypt,Al Minufiyah (menoufia),Kafr EL arbeen,Centroid Locality,08/01/2011,8-Jan-2011,09/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,15,,15,,
157787,30.57639,31.1567,Africa,Egypt,Al Minufiyah (menoufia),bgerm,Centroid Locality,08/01/2011,8-Jan-2011,09/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,6,,6,,
157777,31.11334,31.3439,Africa,Egypt,Al Daqahliyah (dakahlia),Ezbet el kbeer,Centroid Locality,08/01/2011,8-Jan-2011,09/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,geese,Domestic,unspecified bird,",,127,,127,,
157954,29.375,30.607,Africa,Egypt,Al Fayyum (fayoum),Ash Shawashinah,Centroid Locality,09/01/2011,9-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,14,,14,,
157798,25.61667,32.5667,Africa,Egypt,Qina,elmares,Centroid Locality,09/01/2011,9-Jan-2011,10/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,4,,4,,
157936,31.211274,30.726933,Africa,Egypt,Kafr-el-sheikh,El Smalwya,Centroid Admin2,10/01/2011,10-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,15,,15,,
157956,28.304,30.683,Africa,Egypt,Al Minya (menia),Ezbet faragallah,Centroid Locality,10/01/2011,10-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,23,,23,,
157957,28.249,30.68,Africa,Egypt,Al Minya (menia),belkam,Centroid Locality,10/01/2011,10-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,13,,13,,
157953,29.417,30.45,Africa,Egypt,Al Fayyum (fayoum),elkharaba,Centroid Locality,10/01/2011,10-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,geese,Domestic,unspecified bird,",,19,,19,,
157942,30.387,31.261,Africa,Egypt,Al Qalyubiyah (kalyoubia),Meet kenana,Centroid Locality,10/01/2011,10-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,8000,,8000,,
157952,29.317,30.6,Africa,Egypt,Al Fayyum (fayoum),sheikh soliman,Centroid Locality,10/01/2011,10-Jan-2011,11/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,20,,20,,
157950,30.614,30.945,Africa,Egypt,Al Minufiyah (menoufia),kashtokh,Centroid Locality,11/01/2011,11-Jan-2011,12/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,turkey,Domestic,unspecified bird,",,22,,22,,
157948,30.69,30.978,Africa,Egypt,Al Gharbiyah (gharbia),kafr El arab el bahary,Centroid Locality,11/01/2011,11-Jan-2011,12/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,geese,Domestic,unspecified bird,",,56,,56,,
157937,30.839,30.865,Africa,Egypt,Al Gharbiyah (gharbia),Ibiar,Centroid Locality,11/01/2011,11-Jan-2011,12/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,18,,18,,
157943,30.27,31.26,Africa,Egypt,Al Qalyubiyah (kalyoubia),kafr ezab ghoneem,Centroid Locality,11/01/2011,11-Jan-2011,12/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,9000,,9000,,
157949,30.47,31.069,Africa,Egypt,Al Minufiyah (menoufia),el makatea,Centroid Locality,11/01/2011,11-Jan-2011,12/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,10,,10,,
157932,30.8368886524,29.800926901,Africa,Egypt,Al Iskandariyah (alex.),Al Iskandariyah (alex.),Centroid Admin1,12/01/2011,12-Jan-2011,19/01/2011,Confirmed,Highly pathogenic avian influenza,H5N1,Human,,,,,,
157944,30.311,31.205,Africa,Egypt,Al Qalyubiyah (kalyoubia),shobra hares,Centroid Locality,12/01/2011,12-Jan-2011,13/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,21,,21,,
157945,30.473,31.262,Africa,Egypt,Al Qalyubiyah (kalyoubia),sheblanga,Centroid Locality,12/01/2011,12-Jan-2011,13/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,34,,34,,
157946,30.244,31.243,Africa,Egypt,Al Qalyubiyah (kalyoubia),tannan,Centroid Locality,12/01/2011,12-Jan-2011,13/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,3000,,3000,,
157951,30.333,30.95,Africa,Egypt,Al Minufiyah (menoufia),samadon,Centroid Locality,12/01/2011,12-Jan-2011,13/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,2000,,2000,,
157955,29.011,30.929,Africa,Egypt,Beni Suwayf (beni-suef),ninna,Centroid Locality,12/01/2011,12-Jan-2011,13/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,40,,40,,
157960,30.483,31.3,Africa,Egypt,Ash Sharqiyah (sharkia),El azayza,Centroid Locality,12/01/2011,12-Jan-2011,13/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,25,,25,,
157959,27.665,30.87,Africa,Egypt,Al Minya (menia),kafr khozam,Centroid Locality,13/01/2011,13-Jan-2011,14/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,21,,21,,
157963,30.126,32.482,Africa,Egypt,As Suways (suez),mohamed karem,Centroid Admin2,13/01/2011,13-Jan-2011,14/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,41,,41,,
157958,27.642,30.703,Africa,Egypt,Al Minya (menia),Delga,Centroid Locality,13/01/2011,13-Jan-2011,14/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,3,,3,,
157947,30.388,31.115,Africa,Egypt,Al Minufiyah (menoufia),elshorafa,Centroid Locality,14/01/2011,14-Jan-2011,15/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,25,,25,,
157938,30.94,30.814,Africa,Egypt,Al Gharbiyah (gharbia),Basyoun,Centroid Locality,14/01/2011,14-Jan-2011,15/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,15,,15,,
157941,30.703,31.305,Africa,Egypt,Al Daqahliyah (dakahlia),El mekdam - ezbet ali abo mohamed,Centroid Locality,14/01/2011,14-Jan-2011,15/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,80,,80,,
157961,26.082,32.749,Africa,Egypt,Qina,Qena,Centroid Locality,14/01/2011,14-Jan-2011,15/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,7,,7,,
157962,26.082,32.749,Africa,Egypt,Qina,Qena,Centroid Locality,15/01/2011,15-Jan-2011,16/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,21,,21,,
157939,30.806,31.263,Africa,Egypt,Al Daqahliyah (dakahlia),Fesha bana,Centroid Locality,15/01/2011,15-Jan-2011,16/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,40,,40,,
157940,30.895,31.349,Africa,Egypt,Al Daqahliyah (dakahlia),Meet El Amel,Centroid Locality,15/01/2011,15-Jan-2011,16/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,35,,35,,
163849,31.0843517914,31.5521803045,Africa,Egypt,Al Daqahliyah (dakahlia),Al Daqahliyah (dakahlia),Centroid Admin1,18/01/2011,18-Jan-2011,28/02/2011,Confirmed,Highly pathogenic avian influenza,H5N1,Human,,,,,,
158092,28.535,30.658,Africa,Egypt,Al Minya (menia),El bahnasa,Centroid Locality,18/01/2011,18-Jan-2011,19/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,17,,17,,
158093,28.522,30.699,Africa,Egypt,Al Minya (menia),Ashrouba,Centroid Locality,18/01/2011,18-Jan-2011,19/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,8,,8,,
158101,31.157,30.728,Africa,Egypt,Kafr-el-sheikh,Ebyoka,Centroid Locality,18/01/2011,18-Jan-2011,19/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,69,,69,,
158099,31.185,30.773,Africa,Egypt,Kafr-el-sheikh,Shaba,Centroid Locality,18/01/2011,18-Jan-2011,19/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,8,,8,,
158100,31.196,30.654,Africa,Egypt,Kafr-el-sheikh,Shabas El Malh,Centroid Locality,18/01/2011,18-Jan-2011,19/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,15,,15,,
158090,29.243,30.758,Africa,Egypt,Al Fayyum (fayoum),El ghaba,Centroid Locality,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,19,,19,,
158096,24.983,32.9,Africa,Egypt,Aswan,Wadi Abady,Centroid Locality,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,13,,13,,
158102,31.318,30.928,Africa,Egypt,Kafr-el-sheikh,El haj Ali,Centroid Admin2,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,17,,17,,
158103,31.318,30.928,Africa,Egypt,Kafr-el-sheikh,El thabet,Centroid Admin2,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,turkey,Domestic,unspecified bird,",,18,,18,,
158086,29.414,30.758,Africa,Egypt,Al Fayyum (fayoum),Waleda - snahour,Centroid Locality,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,4800,,4800,,
158087,29.414,30.758,Africa,Egypt,Al Fayyum (fayoum),Waleda - snahour,Centroid Locality,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,6300,,6300,,
158088,29.414,30.758,Africa,Egypt,Al Fayyum (fayoum),Waleda - snahour,Centroid Locality,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,4700,,4700,,
158089,29.414,30.758,Africa,Egypt,Al Fayyum (fayoum),Waleda - snahour,Centroid Locality,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,6500,,6500,,
158097,23.983,32.906,Africa,Egypt,Aswan,Kema - Ezbet El sena,Centroid Admin2,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,2,,2,,
158098,23.983,32.906,Africa,Egypt,Aswan,El khalasb - Aboel reesh kebly,Centroid Admin2,19/01/2011,19-Jan-2011,20/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,1,,1,,
158079,30.8382403742,31.0697552767,Africa,Egypt,Al Gharbiyah (gharbia),Al Gharbiyah (gharbia),Centroid Admin1,20/01/2011,20-Jan-2011,26/01/2011,Confirmed,Highly pathogenic avian influenza,H5N1,Human,,,,,,
163850,30.4683759661,31.0017238822,Africa,Egypt,Al Minufiyah (menoufia),Al Minufiyah (menoufia),Centroid Admin1,20/01/2011,20-Jan-2011,28/02/2011,Confirmed,Highly pathogenic avian influenza,H5N1,Human,,,,,,
158085,30.236,31.012,Africa,Egypt,Al Minufiyah (menoufia),elbaranya,Centroid Locality,20/01/2011,20-Jan-2011,21/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,25,,25,,
158095,28.383,30.717,Africa,Egypt,Al Minya (menia),Gweed,Centroid Locality,20/01/2011,20-Jan-2011,21/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,7,,7,,
158094,27.656,30.786,Africa,Egypt,Al Minya (menia),City borders,Centroid Admin2,20/01/2011,20-Jan-2011,21/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,65,,65,,
158084,30.517,31.25,Africa,Egypt,Al Gharbiyah (gharbia),kafr ezab ghoniem,Centroid Locality,20/01/2011,20-Jan-2011,21/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,3000,,3000,,
158105,31.098,30.792,Africa,Egypt,Kafr-el-sheikh,Shabas Omar,Centroid Locality,21/01/2011,21-Jan-2011,22/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,turkey,Domestic,unspecified bird,",,85,,85,,
158104,31.021,30.82,Africa,Egypt,Kafr-el-sheikh,Qwna,Centroid Locality,21/01/2011,21-Jan-2011,22/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,40,,40,,
158091,29.414,30.758,Africa,Egypt,Al Fayyum (fayoum),Waleda - snahour,Centroid Locality,21/01/2011,21-Jan-2011,22/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,,,,,
158082,30.807,30.974,Africa,Egypt,Al Gharbiyah (gharbia),kafr El hama,Centroid Locality,22/01/2011,22-Jan-2011,23/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,69,,69,,
158083,31.001,30.99,Africa,Egypt,Kafr-el-sheikh,Beltag,Centroid Locality,22/01/2011,22-Jan-2011,23/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,42,,42,,
158379,30.468375,31.001723,Africa,Egypt,Al Minufiyah (menoufia),Albendaria,Centroid Admin1,24/01/2011,24-Jan-2011,25/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,3,,3,,
158546,30.669588,30.907093,Africa,Egypt,Al Minufiyah (menoufia),Albendaria,Centroid Admin2,24/01/2011,24-Jan-2011,25/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,3,,3,,
158385,28.117547,30.08424,Africa,Egypt,Al Minya (menia),Tanouf,Centroid Admin1,24/01/2011,24-Jan-2011,25/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,geese,Domestic,turkey,Domestic,unspecified bird,",,14,,14,,
158552,27.64028,30.82444,Africa,Egypt,Al Minya (menia),Tanouf,Centroid Locality,24/01/2011,24-Jan-2011,25/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,geese,Domestic,turkey,Domestic,unspecified bird,",,14,,14,,
158378,30.468375,31.001723,Africa,Egypt,Al Minufiyah (menoufia),Meit Afifi,Centroid Admin1,24/01/2011,24-Jan-2011,25/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,28,,28,,
158545,30.38833,31.0925,Africa,Egypt,Al Minufiyah (menoufia),Meit Afifi,Centroid Locality,24/01/2011,24-Jan-2011,25/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,28,,28,,
158391,30.609947,30.30047,Africa,Egypt,Al Buhayrah (behera),Elgoudia,Centroid Admin1,25/01/2011,25-Jan-2011,26/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,7000,,7000,,
158558,31.3725,30.42806,Africa,Egypt,Al Buhayrah (behera),Elgoudia,Centroid Locality,25/01/2011,25-Jan-2011,26/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,7000,,7000,,
158375,31.084351,31.55218,Africa,Egypt,Al Daqahliyah (dakahlia),El Ahmadia,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,4,,4,,
158376,31.084351,31.55218,Africa,Egypt,Al Daqahliyah (dakahlia),Kafr Daoud Mattar,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,5,,5,,
158377,31.084351,31.55218,Africa,Egypt,Al Daqahliyah (dakahlia),Fouda,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,7,,7,,
158380,30.468375,31.001723,Africa,Egypt,Al Minufiyah (menoufia),Kamshiesh,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,11,,11,,
158387,30.673644,31.763985,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Abd Elnabi,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,40,,40,,
158542,31.50694,31.24583,Africa,Egypt,Kafr-el-sheikh,El Ahmadia,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,4,,4,,
158543,30.7,31.35,Africa,Egypt,Al Daqahliyah (dakahlia),Kafr Daoud Mattar,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,5,,5,,
158544,31.208561,31.851309,Africa,Egypt,Al Daqahliyah (dakahlia),Fouda,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,7,,7,,
158547,30.61389,30.94528,Africa,Egypt,Al Minufiyah (menoufia),Kamshiesh,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,11,,11,,
158554,30.41667,31.33333,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Abd Elnabi,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,duck,",,40,,40,,
158383,29.311047,30.571169,Africa,Egypt,Al Fayyum (fayoum),Sanhour El qeblia,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,51,,51,,
158550,29.41389,30.75778,Africa,Egypt,Al Fayyum (fayoum),Sanhour El qeblia,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,51,,51,,
158384,29.311047,30.571169,Africa,Egypt,Al Fayyum (fayoum),Sanhour El qeblia,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,36,,36,,
158386,30.673644,31.763985,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Ali Ghali,Centroid Admin1,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,36,,36,,
158551,29.41389,30.75778,Africa,Egypt,Al Fayyum (fayoum),Sanhour El qeblia,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,36,,36,,
158553,30.506109,31.373395,Africa,Egypt,Ash Sharqiyah (sharkia),Kafr Ali Ghali,Centroid Locality,26/01/2011,26-Jan-2011,27/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,36,,36,,
158382,30.9,30.31667,Africa,Egypt,Al Buhayrah (behera),Wardan,Centroid Locality,27/01/2011,27-Jan-2011,28/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,23,,23,,
158549,30.31667,30.9,Africa,Egypt,Al Minufiyah (menoufia),Wardan,Centroid Locality,27/01/2011,27-Jan-2011,28/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,Domestic,duck,Domestic,unspecified bird,",,23,,23,,
158381,30.9,30.31667,Africa,Egypt,Al Buhayrah (behera),Wardan,Centroid Locality,27/01/2011,27-Jan-2011,28/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,40,,40,,
158388,30.673644,31.763985,Africa,Egypt,Ash Sharqiyah (sharkia),Eltaiba,Centroid Admin1,27/01/2011,27-Jan-2011,28/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,40,,40,,
158548,30.31667,30.9,Africa,Egypt,Al Minufiyah (menoufia),Wardan,Centroid Locality,27/01/2011,27-Jan-2011,28/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,40,,40,,
158555,30.66583,31.44194,Africa,Egypt,Ash Sharqiyah (sharkia),Eltaiba,Centroid Locality,27/01/2011,27-Jan-2011,28/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,40,,40,,
158389,31.278444,30.929065,Africa,Egypt,Kafr-el-sheikh,Shabas El Malh,Centroid Admin1,28/01/2011,28-Jan-2011,29/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,12,,12,,
158390,31.278444,30.929065,Africa,Egypt,Kafr-el-sheikh,Gamahamoun,Centroid Admin1,28/01/2011,28-Jan-2011,29/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,10,,10,,
158556,31.19556,30.65361,Africa,Egypt,Kafr-el-sheikh,Shabas El Malh,Centroid Locality,28/01/2011,28-Jan-2011,29/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,12,,12,,
158557,31.10361,30.68083,Africa,Egypt,Kafr-el-sheikh,Gamahamoun,Centroid Locality,28/01/2011,28-Jan-2011,29/01/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,10,,10,,
158693,29.442,30.832,Africa,Egypt,Al Fayyum (fayoum),ezbet hassan agha,Centroid Admin2,30/01/2011,30-Jan-2011,01/02/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,6000,,6000,,
158696,31.209,31.851,Africa,Egypt,Al Daqahliyah (dakahlia),Mubarak,Centroid Admin2,01/02/2011,1-Feb-2011,02/02/2011,Confirmed,Highly pathogenic avian influenza,H5,"Domestic,chicken,",,20,,20,,
